G,R,X,Y,GR,UID,X_count,Y_count,Y_count_resolve
M,W,0.4307239938935247,0.2607982580272037,MW,51,-0.5903544618714844,-0.7294357338398596,0.09591730698730716
M,W,0.1616099724371073,0.055494183753910686,MW,52,-0.8594684833279019,-0.9469646364273401,-0.12161159560017315
F,B,-1.666442722494185,-1.3469345719209522,FB,53,-1.666442722494185,-1.34701066368539,-1.34701066368539
F,W,1.5155789941245632,1.1648430443287745,FW,54,1.5155789941245632,1.0916415587714403,1.0916415587714403
M,B,0.3928784464283076,0.16072423757036886,MB,55,-0.6282000093367016,-0.6681262057681104,0.15722683505905644
M,B,-0.702155728985561,-0.6357367474745109,MB,56,-1.72323418475057,-1.5532587647646383,-0.7279057239374715
F,W,-0.8692950086141793,-0.5896782413050762,FW,57,-0.8692950086141793,-0.8360878914355445,-0.8360878914355445
M,W,0.4419350191034999,0.19657358001620706,MW,58,-0.5791434366615094,-0.7203736939000291,0.10497934692713778
M,W,0.08505127875085512,0.08927740680544669,MW,59,-0.936027177014154,-1.0088481775783111,-0.18349513675114415
F,B,-1.5437718107690281,-1.4029166659189771,FB,60,-1.5437718107690281,-1.247853924610386,-1.247853924610386
M,W,-0.8880346099867001,-0.7327872315536796,MW,61,-1.9091130657517095,-1.795408106172458,-0.9700550653452911
F,W,-1.9636989424184144,-1.828328047593455,FW,62,-1.9636989424184144,-1.7207110166799156,-1.7207110166799156
F,W,-2.5616481883107154,-2.032025568519036,FW,63,-2.5616481883107154,-2.204042366559166,-2.204042366559166
M,B,-0.06864234394747107,0.04064211287857078,MB,64,-1.0897207997124803,-1.041180387443324,-0.2158273466161572
M,B,0.5108215211646495,0.4033290612763228,MB,65,-0.5102569346003597,-0.5727910482897232,0.25256199253744366
M,W,0.5450706025072051,0.5438710938073485,MW,66,-0.47600785325780415,-0.6370076539066026,0.1883453869205643
M,W,-0.15234606021967756,-0.09824956650104057,MW,67,-1.1734245159846868,-1.2007400096871452,-0.37538696885997835
F,B,0.16877619486226747,0.2001597092024966,FB,68,0.16877619486226747,0.13642433141383348,0.13642433141383348
M,W,-0.7376228206985865,-0.5360679343771443,MW,69,-1.7587012764635959,-1.673827999409565,-0.8484749585823982
M,W,0.4574572104910066,0.2349797004459376,MW,70,-0.5636212452740026,-0.7078268736340179,0.11752616719314907
M,W,0.01760154352013367,0.04823280751401806,MW,71,-1.0034769122448755,-1.0633688108963006,-0.23801577006913385
F,B,-0.8942458974830889,-1.0689614848629785,FB,72,-0.8942458974830889,-0.7228323803795399,-0.7228323803795399
M,B,0.7909498206803758,0.4135255345940734,MB,73,-0.23012863508463344,-0.3463591394372095,0.47899390138995745
M,W,1.3866131950777272,1.1017426193015736,MW,74,0.36553473931271796,0.04322385410545765,0.8685768949326245
F,B,-0.5841192164837311,-0.7130221872585195,FB,75,-0.5841192164837311,-0.4721523295379186,-0.4721523295379186
M,W,0.9013844220196032,0.6427024847337226,MW,76,-0.11969403374540599,-0.3489938457972474,0.4763591950299195
M,B,0.7365717615203299,0.4624074776236418,MB,77,-0.28450669424467934,-0.3903137407987648,0.4350393000284021
M,W,-1.191887044284364,-0.9339887596149912,MW,78,-2.212965500049373,-2.041016589236985,-1.2156635484098182
F,B,-0.5794030101565348,-0.504716263615589,FB,79,-0.5794030101565348,-0.46834014917964883,-0.46834014917964883
M,W,0.2942672504766094,0.09600589868037028,MW,80,-0.7268112052883998,-0.8397357675783476,-0.01438272675118063
M,B,0.7560897367487086,0.5915679727792009,MB,81,-0.2649887190163006,-0.3745370684827649,0.45081597234440196
F,W,-1.9460203965553324,-2.0775076896084848,FW,82,-1.9460203965553324,-1.7064211827272784,-1.7064211827272784
F,W,-1.6609247855500702,-1.6253388201253585,FW,83,-1.6609247855500702,-1.4759741214450206,-1.4759741214450206
F,B,-0.10161502747523488,-0.4865957258576076,FB,84,-0.10161502747523488,-0.08213695181491777,-0.08213695181491777
M,W,-0.7153523881078079,-0.6909305157375432,MW,85,-1.736430843872817,-1.6558264744968056,-0.8304734336696389
M,W,-1.4552241417166336,-1.0225674114508685,MW,86,-2.476302597481643,-2.2538759174317855,-1.428522876604618
F,B,-0.9681886002076436,-0.5672672308813482,FB,87,-0.9681886002076436,-0.7826013767736189,-0.7826013767736189
M,W,0.31736853505417895,0.37275365169778185,MW,88,-0.7037099207108303,-0.8210626525346797,0.004290388292487235
M,W,-0.19182732246557946,-0.3290541707388364,MW,89,-1.2129057782305888,-1.2326533065218492,-0.40730026569468236
M,W,-1.1531847787571288,-0.9757077176632958,MW,90,-2.174263234522138,-2.0097329671416864,-1.1843799263145192
F,W,-1.0709059323159742,-0.8161663325817667,FW,91,-1.0709059323159742,-0.9990530269760652,-0.9990530269760652
M,B,-0.18111422745542025,-0.20488250176850029,MB,92,-1.2021926832204295,-1.1320930989364832,-0.30674005810931637
M,B,0.328924738491413,0.21797960663638666,MB,93,-0.6921537172735962,-0.7198209477537706,0.10553209307339628
F,W,-2.07656518432236,-1.5944427804890076,FW,94,-2.07656518432236,-1.8119424939833548,-1.8119424939833548
F,W,0.054187729912750886,-0.12467450209180392,FW,95,0.054187729912750886,-0.08962293363409062,-0.08962293363409062
F,W,-1.7019426516064775,-1.24154894734984,FW,96,-1.7019426516064775,-1.5091294782021396,-1.5091294782021396
M,W,0.8806606876551958,0.5990935656526684,MW,97,-0.14041776810981343,-0.36574515131974344,0.4596078895074235
F,W,0.17196206356140542,0.1238890150001694,FW,98,0.17196206356140542,0.005575827890539148,0.005575827890539148
M,W,-1.2877539809419023,-0.977288019562426,MW,99,-2.3088324367069113,-2.118507272972745,-1.2931542321455782
F,W,1.3236459326160908,0.8853228714883493,FW,100,1.3236459326160908,0.9364991844936478,0.9364991844936478
M,W,0.7729354019513058,0.4700369959492724,MW,101,-0.24814305381370338,-0.45282111656774876,0.37253192425941817
M,B,-0.7483826201181042,-0.5485525981732032,MB,102,-1.7694610758831133,-1.5906246546713505,-0.7652716138441836
F,W,-0.5170256211161137,-0.4075632446392454,FW,103,-0.5170256211161137,-0.5513432584249305,-0.5513432584249305
M,W,0.33195558239105905,0.3514617759507451,MW,104,-0.6891228733739502,-0.8092717232400608,0.01608131758710607
M,W,0.6429393666412189,0.4735885648306884,MW,105,-0.37813908912379035,-0.557898862976834,0.2674541778503329
M,B,-0.16845666474344442,-0.36814527887968895,MB,106,-1.1895351205084537,-1.1218618010231776,-0.2965087601960108
M,W,-0.3357183169444473,-0.29723855033200913,MW,107,-1.3567967727094565,-1.348962556971954,-0.5236095161447871
M,W,0.06608525717568688,0.27459626606862364,MW,108,-0.9549931985893223,-1.0241786974723293,-0.19882565664516227
F,W,-0.6646862122752532,-0.7317343369901982,FW,109,-0.6646862122752532,-0.6706995304483415,-0.6706995304483415
F,W,-1.9324171185287689,-1.8326852629729933,FW,110,-1.9324171185287689,-1.69542544893126,-1.69542544893126
M,B,0.9702489058060778,0.6450939627483492,MB,111,-0.05082954995893141,-0.20142899788882634,0.6239240429383405
F,W,-0.6608368771103028,-0.4259748477099956,FW,112,-0.6608368771103028,-0.6675880550611006,-0.6675880550611006
M,B,0.3941449965097026,0.2564892881788643,MB,113,-0.6269334592553066,-0.6671024343280832,0.15825060649908362
M,W,0.6974973358500227,0.5267761672715942,MW,114,-0.3235811199149865,-0.5137988376226567,0.3115542032045102
M,W,-0.31512320045644304,-0.29004502459672354,MW,115,-1.3362016562214523,-1.3323152152093383,-0.5069621743821714
F,W,-0.923112947500989,-0.6643235029401178,FW,116,-0.923112947500989,-0.8795897391735812,-0.8795897391735812
F,W,-0.9692301316318652,-0.8349228889426922,FW,117,-0.9692301316318652,-0.9168669512642894,-0.9168669512642894
M,W,-0.8322346213696362,-0.6584060306727973,MW,118,-1.8533130771346453,-1.750304137889521,-0.9249510970623543
F,W,-1.2532232886194532,-1.3426785665250438,FW,119,-1.2532232886194532,-1.1464228824176894,-1.1464228824176894
M,W,-0.7127509430355392,-0.5308604823673404,MW,120,-1.7338293988005484,-1.6537236874006533,-0.8283706465734865
M,B,-0.027554764856454642,0.014076346380476522,MB,121,-1.048633220621464,-1.0079686805940304,-0.1826156397668634
M,B,-0.11474944076850525,-0.2004697573126017,MB,122,-1.1358278965335145,-1.0784494458100897,-0.25309640498292296
M,W,0.5508454281537307,0.4862561481798747,MW,123,-0.4702330276112785,-0.6323397756640481,0.19301326516311879
M,B,0.1347989221733893,-0.059677922954818566,MB,124,-0.8862795335916199,-0.8767357586544625,-0.05138271782729563
F,B,-1.5701473727646202,-1.5573005653593408,FB,125,-1.5701473727646202,-1.2691736872335995,-1.2691736872335995
F,W,-0.7758588530953484,-0.7185935338954349,FW,126,-0.7758588530953484,-0.760562044577,-0.760562044577
M,B,0.5116837260293583,0.3250275033624918,MB,127,-0.5093947297356509,-0.5720941151570285,0.25325892567013836
M,W,-0.29607843123215993,-0.2728073391053541,MW,128,-1.3171568869971693,-1.316921042408643,-0.49156800158147607
M,W,-0.10506346386604527,0.12557531946683118,MW,129,-1.1261419196310545,-1.1625207774054926,-0.3371677365783259
M,W,-0.12853831764637613,-0.18593423237500092,MW,130,-1.1496167734113854,-1.1814958540425304,-0.35614281321536356
F,W,0.292154659685111,0.025053949745534737,FW,131,0.292154659685111,0.10272930726866261,0.10272930726866261
M,W,0.4572946659739822,0.3650443752920791,MW,132,-0.563783789791027,-0.7079582608067061,0.11739478002046078
M,B,0.5325595523097535,0.1578840993109078,MB,133,-0.4885189034552557,-0.5552198714561418,0.2701331693710251
F,W,-1.2596586258614042,-0.9844150180140564,FW,134,-1.2596586258614042,-1.1516246620962287,-1.1516246620962287
F,W,-3.3766104033839883,-2.928503721252625,FW,135,-3.3766104033839883,-2.8627885565040145,-2.8627885565040145
M,W,0.109936820820316,-0.04962726108529458,MW,136,-0.9111416349446932,-0.9887328204246107,-0.16337977959744387
M,W,-0.18661394718466465,-0.0952073550671632,MW,137,-1.2076924029496738,-1.2284392570364426,-0.40308621620927587
M,W,0.0985966556023829,0.2639725350683837,MW,138,-0.9224818001626263,-0.9978992461710938,-0.17254620534392695
F,W,-0.670551025660985,-0.44764570241466456,FW,139,-0.670551025660985,-0.6754401471310929,-0.6754401471310929
M,W,1.1222470753000198,0.7964540506190039,MW,140,0.10116861953501055,-0.17046724829541923,0.6548857925317476
M,B,-0.2840391806702473,-0.3134114770742996,MB,141,-1.3051176364352566,-1.2152888833869602,-0.38993584255979313
M,B,1.0289463758346598,0.6129263055518148,MB,142,0.007867920069650536,-0.15398295189360953,0.6713700889335573
M,B,-0.4294622616800369,-0.26497053322642705,MB,143,-1.4505407174450462,-1.332836542374594,-0.5074835015474273
M,W,-1.0641048834024904,-0.9083684786263476,MW,144,-2.0851833391674996,-1.9377283507555414,-1.1123753099283744
F,W,-0.004963899079514778,-0.048979253254381114,FW,145,-0.004963899079514778,-0.13743608313597622,-0.13743608313597622
M,B,1.0977637385764076,0.8008391976199691,MB,146,0.07668528281139841,-0.09835684473218353,0.7269961960949833
M,B,-0.32084867412509244,-0.22320223447707446,MB,147,-1.3419271298901017,-1.2450425494081498,-0.41968950858098275
F,W,-1.5346549754147516,-1.5795199376888935,FW,148,-1.5346549754147516,-1.3739083387703945,-1.3739083387703945
M,W,0.06272730205108533,0.052291560763667234,MW,149,-0.9583511537139239,-1.0268929829979938,-0.201539942170827
M,W,0.3007239489664144,0.2321610360282849,MW,150,-0.7203545067985948,-0.8345167212825639,-0.009163680455397089
M,W,0.03741300982444304,0.18300952360975192,MW,151,-0.9836654459405662,-1.0473549053387146,-0.2220018645115478
M,W,5.062697080580694e-06,-0.03760160592745985,MW,152,-1.0210733930679285,-1.0775923104453953,-0.25223926961822846
M,W,-0.7781375212250214,-0.6066628121292179,MW,153,-1.7992159769900307,-1.7065766399169608,-0.8812235990897939
M,B,1.1190015004174132,0.5800701141983304,MB,154,0.09792304465240398,-0.08119004308548307,0.7441629977416838
M,W,-0.4133711342692268,-0.2878609091411564,MW,155,-1.434449590034236,-1.41173049468129,-0.5863774538541233
M,B,-0.18446987766865933,-0.3714284062007917,MB,156,-1.2055483334336685,-1.1348055213677,-0.30945248054053315
M,W,-0.4571465544367976,-0.18900878023158768,MW,157,-1.4782250102018069,-1.44711482381369,-0.621761782986523
M,W,-0.3738145099074756,-0.40786497134812094,MW,158,-1.3948929656724849,-1.37975628151726,-0.554403240690093
F,W,-0.5155625149341081,-0.5064684223959017,FW,159,-0.5155625149341081,-0.5501606077387337,-0.5501606077387337
M,W,0.5135032788716762,0.4059627931471853,MW,160,-0.507575176893333,-0.662523995384828,0.1628290454423389
F,W,0.507628883513499,0.3193198386297549,FW,161,0.507628883513499,0.2769003563712422,0.2769003563712422
F,W,-2.0920296313532054,-1.826641731472252,FW,162,-2.0920296313532054,-1.8244426386192105,-1.8244426386192105
M,W,-1.129629567133294,-1.0005351259915405,MW,163,-2.1507080228983035,-1.9906929360536798,-1.1653398952265128
F,W,-0.3773593228433848,-0.4000672958073543,FW,164,-0.3773593228433848,-0.4384488933253303,-0.4384488933253303
M,W,-0.3025285303826578,-0.2601592651308334,MW,165,-1.323606986147667,-1.322134754359417,-0.4967817135322503
F,W,0.7184177540904384,0.2591704283703356,FW,166,0.7184177540904384,0.4472841641197427,0.4472841641197427
M,W,-0.34779747530428,-0.2573450117498266,MW,167,-1.3688759310692893,-1.3587263219663408,-0.5333732811391738
F,W,-1.7664269867532014,-1.6655426664228032,FW,168,-1.7664269867532014,-1.561253134125515,-1.561253134125515
F,B,-0.06107041152256276,-0.3374254862649463,FB,169,-0.06107041152256276,-0.049364130219503664,-0.049364130219503664
F,B,-2.790120259642067,-2.4164142415681518,FB,170,-2.790120259642067,-2.255296081870361,-2.255296081870361
M,W,-1.0904657476760848,-0.9914041236071236,MW,171,-2.111544203441094,-1.9590362329894708,-1.1336831921623038
M,W,-0.8980690575319356,-0.8041430811940802,MW,172,-1.9191475132969447,-1.8035191007270102,-0.9781660598998434
F,W,-0.18635012508345394,-0.34622410959079386,FW,173,-0.18635012508345394,-0.2840532919814527,-0.2840532919814527
M,W,-0.8816648829401638,-0.7972964479173781,MW,174,-1.9027433387051729,-1.7902593601995942,-0.9649063193724274
F,W,-1.6084653476658504,-1.5952697074198288,FW,175,-1.6084653476658504,-1.4335703704566742,-1.4335703704566742
M,W,0.4434239705499571,0.4695368881621257,MW,176,-0.5776544852150521,-0.7191701520986729,0.10618288872849396
M,B,-1.260870880046569,-1.1935633205384029,MB,177,-2.2819493358115785,-2.004876606940068,-1.1795235661129007
F,W,-1.29425614763398,-1.0993200770985263,FW,178,-1.29425614763398,-1.179590358207881,-1.179590358207881
M,B,0.599707665359011,0.469532273764693,MB,179,-0.42137079040599823,-0.500943043874378,0.3244099969527889
F,W,-1.7762954260076007,-1.2280337200586176,FW,180,-1.7762954260076007,-1.5692299416870203,-1.5692299416870203
M,W,0.188798943791284,0.15124949604242574,MW,181,-0.8322795119737252,-0.9249873828113878,-0.09963434198422094
M,B,-0.7076743197637381,-0.6720492606972756,MB,182,-1.7287527755287473,-1.5577195245173616,-0.7323664836901946
M,W,0.7536507358463627,0.634058037633404,MW,183,-0.26742771991864656,-0.4684092016176154,0.35694383920955153
M,B,-0.05714009608753325,-0.13394482066043165,MB,184,-1.0782185518525425,-1.0318829478646632,-0.20652990703749644
F,B,-2.7112667472705345,-2.3492663600943504,FB,185,-2.7112667472705345,-2.191557604333896,-2.191557604333896
M,W,-0.07560684525425253,-0.06079802838568622,MW,186,-1.0966853010192616,-1.138710550476834,-0.3133575096496672
F,B,-2.6008398673555706,-2.2663122611572475,FB,187,-2.6008398673555706,-2.1022978999377364,-2.1022978999377364
M,B,-0.014636264772392531,-0.11499653832163052,MB,188,-1.0357147205374018,-0.9975264630865438,-0.17217342225937687
M,W,-0.4244690387665656,-0.3932537979780624,MW,189,-1.4455474945315747,-1.420701097451305,-0.5953480566241381
M,B,0.17206536368069947,0.1437592390483327,MB,190,-0.8490130920843098,-0.8466127346642817,-0.021259693837114763
F,W,-2.187982895572952,-1.7654671362784482,FW,191,-2.187982895572952,-1.902003102219166,-1.902003102219166
M,W,0.12426109497122075,0.24281804779462945,MW,192,-0.8968173607937885,-0.9771542946400925,-0.15180125381292564
M,B,0.0705227559369886,-0.044290168750611855,MB,193,-0.9505556998280206,-0.9286911485232845,-0.10333810769611763
F,B,1.1687161562974289,0.7323725695565876,FB,194,1.1687161562974289,0.9446908100134424,0.9446908100134424
M,W,0.24929013804185515,0.4376194678370939,MW,195,-0.771788317723154,-0.8760914426061174,-0.05073840177895053
M,W,0.16050138053014154,0.02971903353792643,MW,196,-0.8605770752348677,-0.9478607279042336,-0.12250768707706663
M,W,1.4734886333322563,1.1561072681741336,MW,197,0.4524101775672471,0.11344657473160913,0.9387996155587761
M,W,0.017572974603727712,0.11080116850875303,MW,198,-1.0035054811612816,-1.0633919035802133,-0.2380388627530463
F,B,-2.201485686379219,-2.025448655543887,FB,199,-2.201485686379219,-1.779493921678371,-1.779493921678371
M,W,1.3376028039508647,0.9028127200983936,MW,200,0.3165243481858555,0.0036080193766970248,0.828961060203864
M,B,0.6488363718606299,0.4325166355001179,MB,201,-0.3722420839043793,-0.46123157305244494,0.364121467774722
M,B,0.21479827614375768,-0.007447010600611231,MB,202,-0.8062801796212515,-0.8120710801560964,0.013281960671070459
F,W,-2.2366495269521,-1.7876089664693202,FW,203,-2.2366495269521,-1.9413410707844714,-1.9413410707844714
M,W,-0.009734892139596213,0.04450921200279384,MW,204,-1.0308133479046053,-1.085465262123675,-0.26011222129650824
M,W,1.2245247062904308,0.9111766794563708,MW,205,0.20344625052542153,-0.08779470411438534,0.7375583367127816
M,W,0.8262409833253062,0.6377827725322227,MW,206,-0.19483747243970306,-0.40973341509712213,0.41561962573004474
M,W,-0.5988393579163129,-0.4814980592607238,MW,207,-1.6199178136813221,-1.5616472434870887,-0.736294202659922
F,W,-0.05820018910381819,-0.003087806738441952,FW,208,-0.05820018910381819,-0.18046777536867165,-0.18046777536867165
M,B,-0.8802030433852495,-0.6786108973250958,MB,209,-1.9012814991502587,-1.6971770812477676,-0.8718240404206008
F,W,0.2695336274429645,0.17243942730528056,FW,210,0.2695336274429645,0.08444438739566726,0.08444438739566726
M,W,1.4409805950973549,1.3334255483838264,MW,211,0.41990213933234566,0.08716983952383339,0.9125228803510004
F,W,-0.7986077880257114,-0.6695494388786722,FW,212,-0.7986077880257114,-0.7789503501125303,-0.7789503501125303
M,B,-0.3468739721800629,-0.3872819158268407,MB,213,-1.367952427945072,-1.2660791884311617,-0.440726147603995
M,W,0.33707758894874,0.2396846536642019,MW,214,-0.6840008668162691,-0.8051315284649674,0.020221512362199434
M,W,0.3393539976565396,0.2853646282061115,MW,215,-0.6817244581084696,-0.8032914731405799,0.022061567686587014
F,W,-0.8918661166636154,-0.7116953421739968,FW,216,-0.8918661166636154,-0.8543324568342762,-0.8543324568342762
M,B,-0.34810712058827803,-0.40510870562545065,MB,217,-1.3691855763532872,-1.2670759607974431,-0.4417229199702761
M,W,0.3506303561692992,0.23126488937305106,MW,218,-0.6704480995957101,-0.7941766233115426,0.03117641751562439
M,W,1.711695474209585,1.4125786981259092,MW,219,0.6906170184445757,0.3059927393812556,1.1313457802084226
M,W,0.1583822153899336,0.22901370337276045,MW,220,-0.8626962403750756,-0.9495736808929196,-0.12422064006575265
M,W,0.34607967069670964,0.3952226159858117,MW,221,-0.6749987850682996,-0.7978550106787853,0.02749803014838159
F,B,-0.3284482340070836,-0.17753767945596075,FB,222,-0.3284482340070836,-0.265489637119958,-0.265489637119958
F,W,1.1996299911362898,0.9176909004395338,FW,223,1.1996299911362898,0.8362552376808535,0.8362552376808535
M,B,0.4783982305922139,0.21769555039021327,MB,224,-0.5426802251727953,-0.598999280689978,0.226353760137189
F,B,-0.4955563729624244,-0.6063337875663778,FB,225,-0.4955563729624244,-0.40056565390891746,-0.40056565390891746
M,W,0.2255142964667818,0.37143824799863867,MW,226,-0.7955641592982274,-0.8953098121950728,-0.0699567713679059
M,W,0.40856092186017456,0.3426064033237668,MW,227,-0.6125175339048347,-0.74735047760271,0.07800256322445681
F,W,0.3739118713625804,0.06359009577785496,FW,228,0.3739118713625804,0.16881488853478935,0.16881488853478935
F,B,-0.5138330934305718,-0.3652777027578327,FB,229,-0.5138330934305718,-0.41533900137263596,-0.41533900137263596
F,W,-1.107518875298965,-0.8285598667496543,FW,230,-1.107518875298965,-1.0286478183008934,-1.0286478183008934
M,W,-0.30123463454043103,-0.24430213183171495,MW,231,-1.3223130903054403,-1.3210888789304862,-0.4957358381033192
M,W,0.1685277454459493,0.18621875463920415,MW,232,-0.8525507103190599,-0.9413728966777024,-0.11601985585053551
M,B,-0.12180182047786894,-0.038909754311437984,MB,233,-1.1428802762428782,-1.0841499901760272,-0.2587969493488602
F,B,-2.4115472858487976,-2.0534475363653053,FB,234,-2.4115472858487976,-1.9492898652754176,-1.9492898652754176
M,W,0.1462083055118521,0.18021149813351867,MW,235,-0.8748701502531571,-0.9594140349616012,-0.13406099413443434
M,W,1.173366610012187,0.8672792812367887,MW,236,0.15228815424717768,-0.12914656115121115,0.6962064796759557
M,W,-1.704409426045573,-1.2022644471114328,MW,237,-2.725487881810582,-2.4552961226952323,-1.6299430818680658
M,B,-0.09408173586114522,-0.04599320855242122,MB,238,-1.1151601916261544,-1.061743429738653,-0.23639038891148612
F,W,0.6903665048157144,0.3039760087735942,FW,239,0.6903665048157144,0.424609918318965,0.424609918318965
M,W,0.11750488809371527,0.18182454103018356,MW,240,-0.9035735676712939,-0.9826154380608777,-0.15726239723371083
M,B,0.14757279389194464,0.10195500522048168,MB,241,-0.8735056618730646,-0.8664104464254949,-0.04105740559832802
M,W,0.27976767801165164,0.09616991880952172,MW,242,-0.7413107777533576,-0.8514559896211099,-0.026102948793942926
M,W,-1.2092618822750965,-1.0526465496985278,MW,243,-2.2303403380401057,-2.0550609315581503,-1.2297078907309833
M,B,-0.0896165027680027,-0.2687895293701573,MB,244,-1.110694958533012,-1.058134114812244,-0.23278107398507714
