G,R,X,Y,GR,UID
M,W,1.347001651887677,1.073004811482734,MW,51
M,B,0.19664385514199936,-0.015192285983557652,MB,52
F,B,-1.6744359350204663,-1.5972736184263439,FB,53
F,W,-1.8554069835186544,-1.6938563702459886,FW,54
M,W,1.017097616026204,0.9645518655979357,MW,55
F,B,-0.9797802871980321,-1.1232188676911576,FB,56
M,W,0.013324461312416642,0.018866526247126335,MW,57
F,W,-2.0036790921861414,-1.8285237445932083,FW,58
F,B,-1.6724065550683784,-1.8204396471502473,FB,59
F,W,-2.210870745309723,-2.02881160295447,FW,60
M,B,-0.7548308031120771,-0.6237570728427987,MB,61
F,B,-0.857710056261934,-0.9429329691844054,FB,62
M,W,-0.5688246046319775,-0.3434183000965233,MW,63
F,W,-1.4036145294770945,-1.2917951996331674,FW,64
M,B,1.2131680557276021,0.9154376371923575,MB,65
M,B,-0.27755276525534894,-0.2944320204854328,MB,66
M,B,-1.0557320097782044,-0.8669171020789329,MB,67
M,W,0.1213219986794711,-0.0763177714859883,MW,68
M,W,-0.3690177041282505,-0.22194752881205898,MW,69
M,W,0.036642539966318326,-0.10444485310418986,MW,70
M,W,0.03395180511579981,-0.07800052383174504,MW,71
M,B,-0.060832062772409025,-0.22653303045446327,MB,72
M,W,0.8277405694820021,0.5891931798626,MW,73
F,W,0.4665605617868247,0.26466905450468603,FW,74
F,B,-1.0008967037390273,-1.2122549054929546,FB,75
F,W,0.2991776039371574,0.10633958973495214,FW,76
F,B,-1.0433842681354402,-1.3534793550022999,FB,77
M,W,-0.44544578445832456,-0.22595877486584673,MW,78
M,B,0.5129257150703125,0.20063410780622937,MB,79
M,W,0.11755460011695304,0.21806041094715178,MW,80
F,W,-1.0644517092243762,-0.9538932189729589,FW,81
M,B,-0.47077721354146834,-0.4104345601679783,MB,82
M,W,1.6786474023413667,1.543403016944191,MW,83
M,W,-0.4716371635001877,-0.38224960819183745,MW,84
M,B,0.46325286741104327,0.38575116501178286,MB,85
F,W,-1.8271752165076673,-1.639739927108097,FW,86
M,W,0.0439948946336839,0.03279896555695641,MW,87
M,W,1.2635127835817965,1.0662912673692846,MW,88
M,W,0.31927280885834286,0.2824250595071978,MW,89
F,B,0.7377670386766093,0.51834209682177,FB,90
F,B,-0.9803155123994151,-0.8816384161047441,FB,91
M,W,-0.052781288524970556,-0.009273227724301406,MW,92
M,B,0.9019466436275358,0.8132184001093173,MB,93
F,B,0.07020038756102731,0.007503523613545046,FB,94
M,W,-0.3458054153077174,-0.40114961411612327,MW,95
M,B,-1.1596887321062528,-1.0299830992343326,MB,96
M,W,0.5373180135259379,0.31400432535534833,MW,97
M,W,0.6561094625055495,0.43336614902435816,MW,98
F,B,-1.385837084087074,-1.6044057243442675,FB,99
M,B,0.40368790692880074,0.18212119329732215,MB,100
M,B,-0.09423536113171203,-0.07057226510203587,MB,101
M,W,0.6470164378692527,0.4660123966072348,MW,102
M,W,0.9305705585786599,0.9155784672513567,MW,103
M,B,-1.244739347294784,-1.1248043774715715,MB,104
F,B,-1.184553831799236,-1.096755727304394,FB,105
M,W,0.1984805561089169,0.23205374659277306,MW,106
F,W,-0.22906943127821267,-0.22019345573129545,FW,107
F,W,-1.2974863164461226,-1.1562831749468798,FW,108
M,W,0.8874313329343014,0.7241974669615681,MW,109
M,B,-0.4597762377737575,-0.6706977912954981,MB,110
M,W,-1.0481520334011916,-0.673284513515982,MW,111
M,W,1.6127085971855806,1.0325582507927742,MW,112
M,W,0.8902913078297674,0.7206124416998501,MW,113
F,W,-0.5878614437258787,-0.4819708095916145,FW,114
M,B,-0.6491357548951402,-0.47722450203258776,MB,115
M,W,0.3092378028039391,0.29321110680105933,MW,116
M,W,-0.40750682754561013,-0.38713373026618236,MW,117
M,W,0.2349961242030834,0.2716717770252281,MW,118
M,W,0.7025807743894621,0.5094470594179004,MW,119
F,W,-1.3166944575226578,-1.2565133581764096,FW,120
M,W,0.3701879384307952,0.4000692490012397,MW,121
F,W,-1.4734787648274021,-1.1456887876224267,FW,122
M,W,-0.8044071196576122,-0.5517699080840497,MW,123
M,B,-0.1645430406037149,-0.10731708427350158,MB,124
F,W,-1.6333786181037793,-1.2440346601454695,FW,125
M,W,-0.5562520038758062,-0.39797438457062195,MW,126
F,W,-2.6988807213103847,-2.3146197018454693,FW,127
F,W,-0.9711343081613775,-0.9713281062186403,FW,128
F,W,-0.2461158692892652,-0.2936737120650675,FW,129
M,W,0.6824229792220418,0.4879730307717597,MW,130
M,B,1.0446021521405988,0.6012284771250976,MB,131
F,W,0.6769124733505814,0.3066541755060934,FW,132
F,W,-0.3234312317027974,-0.15250943915236748,FW,133
F,W,-1.022704493838805,-1.0180441942368983,FW,134
F,W,-0.5570921260481635,-0.4832080195824091,FW,135
F,W,-2.8282206272645025,-2.311868131353103,FW,136
M,W,0.8166206660719143,0.5514626645528022,MW,137
F,W,-2.396822012669162,-1.868763421730529,FW,138
M,W,0.744726536018192,0.7785016418895794,MW,139
F,W,-0.8679388935205424,-0.8985859242944998,FW,140
M,B,-0.2658235353457971,-0.3835229082486453,MB,141
F,B,-1.5187985747748585,-1.2531905338520837,FB,142
M,B,-0.8931529357031277,-0.5399037487068672,MB,143
M,B,-0.35168960387467557,-0.3208606975255921,MB,144
M,B,0.34484079624197755,0.12329606202667137,MB,145
M,B,-0.504125791882606,-0.5394038456534516,MB,146
F,W,-1.5399596663621145,-1.3990862436011762,FW,147
M,B,1.0214381271080313,0.6599255719010592,MB,148
F,B,-2.65999125044139,-2.2912279112408354,FB,149
F,W,-0.02202739906056883,0.09107344221235598,FW,150
M,W,0.28238158102333344,0.2519283268018483,MW,151
M,W,0.14470038887991807,0.19379023645474674,MW,152
M,B,0.439247760557066,0.326840239906526,MB,153
F,B,-1.3408270541035199,-1.22060515360396,FB,154
F,B,0.22997465807120054,0.1489864038984387,FB,155
M,W,-0.7954260109323119,-0.6647998263263183,MW,156
F,W,-1.3194339644320499,-1.2297659969825727,FW,157
M,W,0.03988269079543761,0.003076483240267932,MW,158
F,B,-1.8305568392221292,-1.71392346010539,FB,159
M,W,0.9685962749863369,0.681081758377307,MW,160
M,W,-0.8707388211955844,-0.7540315180227011,MW,161
M,B,0.4579268945492487,0.26067561389675686,MB,162
M,W,0.4097263346908303,0.16444627787590171,MW,163
M,W,-1.4847010325527998,-1.212288073513825,MW,164
M,B,-1.0641251517633041,-0.8203069869455564,MB,165
M,W,-0.2969255096643376,-0.19136691486991977,MW,166
F,W,0.8648773173458972,0.6514079796507464,FW,167
M,B,-0.8172138904900812,-0.88964231455224,MB,168
F,B,-0.7109114015960325,-0.9320567438195694,FB,169
F,W,-0.44097848360686953,-0.49983558795090743,FW,170
M,W,1.0153345091010126,0.7633004472563311,MW,171
M,B,-0.14719334633629846,-0.24195559256954086,MB,172
M,B,-0.7084788115245139,-0.6133099332486334,MB,173
M,W,0.07100660000736493,0.24630590999949822,MW,174
F,W,-0.9279929849563879,-0.5236760640477945,FW,175
M,W,0.3825179323757563,0.581771702817167,MW,176
F,W,-0.7512315583239021,-0.788163402546338,FW,177
F,W,-1.7523218876365938,-1.5506563527684454,FW,178
M,W,-0.08418217798816613,0.033962206839386444,MW,179
F,B,-0.6926007012970951,-0.9268601411202401,FB,180
F,W,-0.734368881669484,-0.9315418556089983,FW,181
M,B,0.5663685139461367,0.3455969588187348,MB,182
F,B,0.8573182412923839,0.3833048950864273,FB,183
F,B,-1.4946997429688322,-1.5150387019786415,FB,184
M,B,1.0204650520298164,0.7323082737031139,MB,185
M,B,-0.09596082533966682,-0.17487372169182053,MB,186
F,B,-1.2396200501918617,-1.1199522249077571,FB,187
M,B,0.8802752057349323,0.518901745990804,MB,188
F,W,0.30610100855617506,0.1038536569325248,FW,189
M,B,0.4731958447537236,0.5174600552546513,MB,190
M,B,-1.050370170505794,-1.0500111227362368,MB,191
F,W,-0.43004644253131386,-0.31326437544107716,FW,192
M,B,0.2477913513315282,0.1771127805770364,MB,193
M,W,0.17813992274484838,0.015737496391223543,MW,194
M,B,-0.9744112873812484,-0.8889878606573756,MB,195
M,W,0.6155725116561555,0.44590624930510925,MW,196
F,B,-1.1946733618622147,-1.2260138713275783,FB,197
M,B,-0.5630213693488553,-0.5820388321578962,MB,198
M,W,0.017928561136643064,0.15970132333530157,MW,199
M,B,0.6198096129635134,0.426782285843726,MB,200
F,W,-0.5164396796027821,-0.7586925110528988,FW,201
F,B,-0.6306532794558954,-0.7775883276898727,FB,202
F,W,-0.8358502523183827,-0.7253467085810571,FW,203
F,W,-0.23405175431323644,-0.24455115104494096,FW,204
M,W,0.829085009855867,0.8566484107137962,MW,205
F,W,0.6808837211965824,0.25750917452792527,FW,206
F,B,-0.22806741421334764,-0.21153230109267956,FB,207
M,W,-1.0464174867442682,-0.9496270634926793,MW,208
M,B,-0.2508282290935836,-0.40608771547089517,MB,209
F,B,-1.1069796267864378,-1.0100354682486823,FB,210
M,B,0.5213166777705285,0.2537063963467787,MB,211
M,B,-0.05433007181312257,-0.27132849743673404,MB,212
F,W,-0.7339080412444211,-0.6569119246029749,FW,213
F,W,-1.4045406715342934,-1.1078624206263628,FW,214
M,W,0.9769032143015647,0.8710452888243971,MW,215
M,W,1.0314696604961018,0.837924757463245,MW,216
F,W,-1.3580096438173337,-1.1863942164873502,FW,217
M,W,0.24542453111100063,0.26973481288332807,MW,218
M,W,-0.03595074202820296,-0.09643072123673246,MW,219
F,W,-0.23261172620193626,-0.3683547298789691,FW,220
M,B,-0.8918540102686084,-0.7439940693895937,MB,221
F,W,-1.0287613173517973,-1.0626059232580665,FW,222
M,W,0.07335120048162788,0.05591341140596085,MW,223
M,B,0.36070392071748053,0.372845784485081,MB,224
M,B,-1.0903228380942278,-0.9188512926361988,MB,225
F,B,-2.2851401896676142,-2.3674288238440466,FB,226
M,W,-0.10602648879113284,-0.10076528043970409,MW,227
M,W,-0.2454195469441014,-0.1653669629287489,MW,228
M,W,-0.08953742122627198,-0.04039912146445618,MW,229
M,W,0.4788315233902196,0.45701068027685965,MW,230
M,W,-0.37589831943181023,-0.19984112265288217,MW,231
M,B,-0.8103465745201363,-0.6916713247780769,MB,232
M,W,1.1731153721946794,0.8642054229230145,MW,233
F,W,-0.13249369744978634,-0.10232133515873938,FW,234
M,W,-0.46202356509306935,-0.5184736025884027,MW,235
F,B,-2.345509821251233,-2.1995426646727814,FB,236
M,W,0.06536020129860663,0.01854938380545363,MW,237
M,W,0.5715181276370496,0.5343147478078915,MW,238
M,W,0.6631812722248192,0.6572092030116123,MW,239
M,B,0.5565824672059553,0.05682921021434273,MB,240
F,B,-0.9197683266966212,-0.8944375392039473,FB,241
M,B,0.6054711462183282,0.5038595167918267,MB,242
F,W,-1.9801133198603096,-1.851221077245419,FW,243
M,W,-0.39458133776479487,-0.31334150620977536,MW,244
F,B,0.03937840649821789,-0.29003599143456327,FB,245
M,W,0.13557618691045273,-0.022552200716348725,MW,246
M,B,-1.0084123585276024,-0.9124476781752213,MB,247
M,W,0.5438959303907186,0.4925938922110794,MW,248
F,W,-0.4526984379958171,-0.5016468403688934,FW,249
M,W,0.18783898511874858,0.09561349082509064,MW,250
F,W,-0.7335002733894803,-0.7337205018193147,FW,251
M,W,0.3248142186496955,0.11809783755780337,MW,252
F,B,-0.2465201922065855,-0.357550931699025,FB,253
M,B,-0.13083725231046467,-0.061893139586247946,MB,254
M,B,0.19611201861733749,0.22376044848369397,MB,255
F,W,0.639248692356674,0.5094259779781681,FW,256
M,W,-0.24774179830643406,-0.15173227731129513,MW,257
M,B,1.0042538129094831,0.7606476171422459,MB,258
M,W,0.09077835235830188,0.031941831933171114,MW,259
M,W,-0.34148867784740017,-0.2968178167888826,MW,260
F,B,-1.755645003013302,-1.454472421896764,FB,261
F,W,0.06400906781117843,-0.04975605943252759,FW,262
F,W,-1.168966192195572,-0.9149351511919797,FW,263
M,W,-0.010122249984046365,-0.050073924017647674,MW,264
F,B,-2.0771415652923775,-1.792508902084673,FB,265
M,W,-0.25765075364981044,-0.14196515490931227,MW,266
F,B,-2.228172701788933,-1.8570011422713135,FB,267
F,W,-1.058984695040256,-0.9863241975660941,FW,268
F,W,-1.086794244646151,-0.8530562631130704,FW,269
M,B,-0.4116267671802039,-0.34170942994273146,MB,270
M,W,-1.4863711574970004,-1.0329130234063948,MW,271
M,W,0.5321173930678575,0.4598387985208001,MW,272
M,W,0.4265131619355819,0.2989835582446345,MW,273
M,W,-0.5326777543505241,-0.13276296625440565,MW,274
F,W,-1.1974070329666384,-1.1492800839570596,FW,275
M,B,1.0343673087610306,0.9150507617772157,MB,276
M,W,-0.5626638843045352,-0.4599637231189021,MW,277
M,W,-0.012878438203253609,0.2391367475357098,MW,278
M,W,0.2982832791740506,0.29297976426755373,MW,279
M,W,0.11074846839174907,0.15072969129655325,MW,280
F,W,-0.8704901161141065,-1.0765027401640535,FW,281
M,B,0.7950906833583109,0.45917667425949005,MB,282
M,W,0.22059206604310547,0.1779030642184744,MW,283
M,W,0.5091652279930324,0.3561369279128208,MW,284
F,W,-2.680714613038236,-2.309501129192572,FW,285
M,W,-0.3145149452294774,-0.07562763795620497,MW,286
M,B,0.14079611287975854,0.12122574288981468,MB,287
M,W,0.03720878443586402,-0.06255504987880141,MW,288
M,W,0.777707206975283,0.5588839148169593,MW,289
M,W,-0.48197224675680855,-0.35254163636266406,MW,290
F,W,-0.49661901020202526,-0.6136630874980852,FW,291
M,W,0.639393969332608,0.6216070103264697,MW,292
F,B,-0.8933990053262657,-0.9028330233154582,FB,293
M,B,-0.6418961888307478,-0.328939989734583,MB,294
M,B,-1.053787402903856,-0.7792906894142057,MB,295
F,W,-1.1495311254062006,-0.8269561574991098,FW,296
F,W,-1.6280291296831837,-1.250873030503814,FW,297
M,W,-0.6545301240086954,-0.5557791686442574,MW,298
F,B,-0.31862939607818275,-0.3228672508802436,FB,299
M,W,-0.3387004346587056,-0.06460219126692907,MW,300
M,W,-1.0364113722770243,-0.7717370153645309,MW,301
M,B,0.30283301168196824,0.032973990299817096,MB,302
M,B,-0.8284685999960657,-0.6903971826421209,MB,303
F,W,-1.042381477201678,-0.8686002843275343,FW,304
M,B,1.2370449145495799,0.821224539846169,MB,305
M,B,0.26694925432834327,0.24389607920190035,MB,306
M,W,-0.24823643868546028,-0.22824231633719053,MW,307
M,B,-0.810151653165004,-0.8126625945686191,MB,308
M,B,-1.010790021874133,-1.0678365388739834,MB,309
F,W,0.29199580699148786,0.25784681062566434,FW,310
M,B,-0.09909315310645676,-0.14557435808500863,MB,311
M,B,0.631307374801279,0.49971944579937855,MB,312
M,B,-0.5728012629365029,-0.5951764521019135,MB,313
M,W,-0.32825633195778214,-0.38320495610378436,MW,314
M,B,0.42788356166362096,0.17290223827862955,MB,315
M,B,-1.1435115424926334,-1.0056347970647492,MB,316
F,B,-1.7526882821150043,-1.7360778416964964,FB,317
F,B,-0.0456416269087655,-0.3387313991166289,FB,318
F,B,-0.16832006759245477,-0.21670697169297987,FB,319
F,B,-2.1388071536969067,-1.9094460694284998,FB,320
F,W,-2.9750544490121165,-2.498207547494029,FW,321
F,W,-1.5508206135419262,-1.4121720733887895,FW,322
M,B,0.18700395880464005,0.05539772068901702,MB,323
M,B,0.7389922839136631,0.5661460147900701,MB,324
F,W,-0.6948621931310603,-0.6330759140544465,FW,325
M,W,-0.04976212844230802,-0.09495258429375876,MW,326
M,B,0.025607050572122918,0.09229894100219507,MB,327
M,W,1.5613358503457677,1.1698460733530884,MW,328
M,B,0.8871869316575477,0.5669655100574853,MB,329
F,W,0.005606491909382116,-0.5313753193758903,FW,330
M,W,0.9585906415167891,0.6664124355533353,MW,331
F,B,-1.358050980594242,-1.3484276393203107,FB,332
M,B,1.235560523606408,0.7134376696072344,MB,333
M,B,-0.14160204053888434,-0.002461908410280489,MB,334
M,W,0.16759126986411893,0.1518487714711347,MW,335
M,W,-0.475219051938086,-0.297447229628384,MW,336
M,W,0.4390061665100801,0.3901525464070636,MW,337
M,B,-1.0934880779121905,-0.9702732167552542,MB,338
F,B,-1.5256589919032346,-1.7246804390603063,FB,339
M,W,-0.3116894610798864,-0.33266408629060523,MW,340
M,W,-0.13447279739873144,-0.10911490515021612,MW,341
F,B,-1.686394008840984,-1.4703431665712539,FB,342
M,W,-0.23382199665944017,-0.332203254299,MW,343
F,W,0.5382702676819742,0.06737375468517742,FW,344
M,W,1.7255361369698903,1.4638002441055165,MW,345
F,B,-1.0805303449915309,-1.1597368938365802,FB,346
F,B,-1.2586240677152107,-1.3663149091798885,FB,347
F,W,-1.4137180844297674,-1.0717635255721436,FW,348
M,W,-0.748109587504033,-0.7961086317878683,MW,349
F,W,0.010404431592929697,-0.07910582110073887,FW,350
M,W,0.4011851319034634,0.20225315771412805,MW,351
F,W,-1.9355238788931772,-1.773335519933008,FW,352
M,B,0.7986362198803364,0.6280348047780367,MB,353
M,W,0.26020927023037305,0.341588915196399,MW,354
F,B,-2.3118306892059723,-1.7901474042162293,FB,355
M,W,0.001941140113198004,0.008444155270444087,MW,356
F,W,-0.8080243170394185,-0.7281569828311404,FW,357
F,W,-0.5106475534167839,-0.5427815412903269,FW,358
M,W,0.7519363088281894,0.7976933659874511,MW,359
M,B,0.6420281780365974,0.526579180604803,MB,360
F,B,-2.2290694527579804,-1.9306091961041525,FB,361
F,W,-1.4610045501666729,-1.4242552531216832,FW,362
F,B,-1.4418788735108985,-1.6319939684274247,FB,363
M,W,-0.14967353635457503,-0.07123400764960655,MW,364
M,W,1.484879722074789,1.1099079233081592,MW,365
M,B,-0.7384657705178934,-0.46326060342231146,MB,366
M,W,-0.3097915156523188,-0.20247565198869522,MW,367
M,B,-0.43267983485384487,-0.4499002339594078,MB,368
F,B,-1.1587823688331347,-0.9898221039570807,FB,369
F,B,-3.2603665427445496,-2.8776480796287105,FB,370
F,B,-0.540325885087497,-0.5223030970712197,FB,371
M,W,-0.006209878733951671,-0.02694211180526525,MW,372
F,B,-1.0812913293773532,-0.9369651896392143,FB,373
F,W,-0.7670968614916895,-0.6930130718044701,FW,374
F,W,-2.444379878039814,-2.125654756316263,FW,375
M,W,0.876955511225827,0.8220010896889871,MW,376
F,W,-2.6401404229553553,-2.2484789167351344,FW,377
F,B,-0.6956701586683256,-0.7229344734408116,FB,378
F,W,-2.0051214666060044,-1.6838010845024374,FW,379
M,B,-0.009090864581499348,-0.15150213337823765,MB,380
M,W,-0.017299482049786662,-0.057144583915812286,MW,381
M,W,-0.24169275552164926,-0.14207778684673864,MW,382
M,B,-0.8027225641351016,-0.6372082414778948,MB,383
F,B,-1.2189583978908916,-1.3040445298215306,FB,384
F,W,-1.677706997491035,-1.470969327408435,FW,385
F,W,-1.6007282259302524,-1.4676774206730725,FW,386
F,B,-0.3865880167302431,-0.37436337788824264,FB,387
F,W,-2.184318567303666,-1.885997718356059,FW,388
F,B,-0.8452238554006778,-0.981213030501751,FB,389
F,W,-1.6904646433104673,-1.3732220044242442,FW,390
F,B,-1.423748206418515,-1.582074127221669,FB,391
F,B,-0.8615137964179476,-0.9839531071727066,FB,392
M,W,-0.05815380182594683,-0.09474320173680523,MW,393
M,W,-1.010165294580397,-0.8895802065929811,MW,394
M,W,-0.1834917553872596,-0.22821733384770904,MW,395
M,W,0.6241724382909675,0.5218016265712593,MW,396
M,W,0.05062260555860031,-0.15390524819068324,MW,397
M,W,0.009914249155402883,-0.011883502211151722,MW,398
M,W,0.16998422014931927,0.12840404265754043,MW,399
M,B,-0.4523947668977289,-0.31492707247551543,MB,400
M,B,-1.0222677850429804,-0.9383171080371974,MB,401
M,W,-0.19035357922725016,-0.16603436858776222,MW,402
F,B,-0.8615807690551369,-1.10917722647923,FB,403
F,W,-0.47034892649494864,-0.5497198042717995,FW,404
M,W,0.9917535283965299,0.8862149945926051,MW,405
M,W,0.6088447941921435,0.3924485316459175,MW,406
F,W,-1.591282967750133,-1.3366850640167918,FW,407
M,W,1.421797751477357,1.2223674410658518,MW,408
M,W,-0.7360574053818612,-0.6377861899452817,MW,409
M,W,-0.23793233121736024,-0.2384867449206793,MW,410
M,B,-0.04725319593023202,-0.43872667597410797,MB,411
M,W,0.9547536973791784,0.7562198717909578,MW,412
M,W,0.4228059421326311,0.3214777326477225,MW,413
F,W,-0.30423108019772027,-0.3389876038714153,FW,414
M,W,0.15692395655505229,0.058080528855708566,MW,415
M,W,0.3388479882453579,0.23580481551873553,MW,416
M,B,-1.2162732081554009,-1.0906825506503162,MB,417
M,B,0.3838545462524141,0.1641703079985424,MB,418
M,W,-0.38484575125870635,-0.21610477170212067,MW,419
M,W,-0.05677950389978171,0.006363724314354016,MW,420
M,W,-0.43673692696724936,-0.5055911514934053,MW,421
M,B,0.4283994666988251,0.27200786305877106,MB,422
F,B,-1.4063846184249158,-1.2305886104424084,FB,423
M,W,-0.9675162313496654,-0.7595350218132652,MW,424
M,W,0.3844426538105118,0.2905322216481816,MW,425
F,B,-2.531337959392045,-1.9305220050908767,FB,426
M,W,-0.2499138431173464,-0.28200143424680746,MW,427
F,W,-1.8697715219145072,-1.54061100650935,FW,428
M,B,-0.9275721152266734,-0.6166049289610123,MB,429
M,W,-0.24794316554751125,-0.21792212654400692,MW,430
F,W,-2.329812758077284,-1.997719520576272,FW,431
F,W,0.27242454950211226,-0.13726654875570465,FW,432
F,W,-1.1415399886558713,-1.0611405061879955,FW,433
F,W,-1.832855525023392,-1.3691633063567648,FW,434
F,W,-0.023494680962733216,-0.048756548812605195,FW,435
M,W,0.7919406377054974,0.47374379739101025,MW,436
M,B,-1.4862292536408312,-1.2665272475012166,MB,437
F,W,-0.12911849950951915,-0.2747744290811829,FW,438
M,W,-0.5050418803803277,-0.4766916180444618,MW,439
M,B,0.5047934713390502,0.45651777659372417,MB,440
M,W,0.7137439227603193,0.6900460039662406,MW,441
M,W,0.2521169967724052,0.2504044253276102,MW,442
F,W,-0.6573442078806271,-0.777460220165924,FW,443
F,W,-0.18601016925179126,-0.300846312679227,FW,444
M,W,-0.6160082905296184,-0.6680736165905645,MW,445
M,W,-0.44858412082484983,-0.27616232103242044,MW,446
M,B,-0.5612563117023008,-0.3446524757033125,MB,447
M,B,0.3120993331746128,0.0036015984486970076,MB,448
F,B,-1.0445823702722137,-1.025751006617641,FB,449
F,B,-1.3747888502801089,-1.5061896517794837,FB,450
F,W,-1.9528349008270596,-1.7287942111971133,FW,451
M,B,0.2976089908772093,0.275147541621092,MB,452
M,W,-0.7826245355671565,-0.5684878897191251,MW,453
M,W,0.12929402334952886,0.019707068028318106,MW,454
M,W,-0.05884234691222655,-0.042672637067655256,MW,455
M,W,1.4217649433111637,1.266846842341107,MW,456
F,B,-1.1081365903808527,-1.2029290283166763,FB,457
M,B,1.0563027614778528,0.8050587837180317,MB,458
M,W,-0.2354054491008338,-0.2398014658153195,MW,459
M,W,-1.5396607739135946,-1.3072598041922805,MW,460
M,W,0.35417846812552817,0.19135193367678593,MW,461
M,W,0.42320327872874824,0.22467484689536027,MW,462
F,W,-2.007291268104235,-1.876200570058181,FW,463
M,W,-0.4825488906775136,-0.42489337915821274,MW,464
F,W,-0.7892758880010228,-0.6990997041598405,FW,465
M,W,0.5211564196611738,0.49938004654874063,MW,466
F,W,-0.8143921069861189,-0.3508476309320977,FW,467
F,B,-0.8983054294063645,-1.001954597884482,FB,468
M,W,0.4531863556559116,0.388746734519999,MW,469
F,W,0.14357928431387257,-0.013872412756675417,FW,470
M,W,0.33699476288021263,0.34985521655814406,MW,471
M,B,0.6985109517827252,0.3830341208018653,MB,472
M,W,0.854010667159757,0.5404800914893193,MW,473
M,B,0.5072460705632357,0.05716143956573544,MB,474
M,W,-0.13526631360474267,-0.05874766356989396,MW,475
F,B,-1.652489084360863,-1.6797891046509554,FB,476
M,W,-0.21117283687273602,-0.16499399159056843,MW,477
M,W,0.34844094983316076,0.21139179856205476,MW,478
F,B,-1.4572756672182723,-1.4101287136102354,FB,479
M,W,0.7876109998233076,0.47763468284096716,MW,480
F,W,-0.4167400740317062,-0.4075642431457667,FW,481
F,W,0.15310319058182698,0.09483328490301525,FW,482
M,W,-0.09257435708658387,-0.005282805989431288,MW,483
F,W,-1.5021188680875017,-1.4679194797437338,FW,484
M,W,-0.4459534261766461,-0.30055983017094273,MW,485
F,B,-1.5264633758442612,-1.594272598536113,FB,486
M,W,0.5442579595914582,0.4938958300750965,MW,487
F,W,-0.27188234045331217,-0.5558977437524004,FW,488
M,B,-1.8730118133379023,-1.6982874152174092,MB,489
M,W,0.16045301153120214,0.1730985768727557,MW,490
M,B,-0.43692467724598794,-0.45662475284670867,MB,491
M,W,-1.0038682245079562,-0.6435412964226264,MW,492
M,W,0.8818272813004862,0.5851415855578004,MW,493
F,W,-1.7776048292645816,-1.503484317526632,FW,494
F,W,-1.9485657429330048,-1.695558829736521,FW,495
M,W,1.0730224788816851,0.8700788951959323,MW,496
M,B,-0.42808139798040035,-0.4421822043757,MB,497
M,W,0.20270693579527813,0.14917861726454626,MW,498
